Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Labelb
30596,53,53,53.0,107,107,30596.0,30596,0,32,32,32.68401098,32.68401098,53,0,1,-1,-1,32,0
48192,55,55,55.0,55,55,48192.0,48192,0,20,20,20.75033201,20.75033201,55,0,1,-1,-1,20,0
15377310,566,566,94.33333333,260,0,1708590.0,54,2222,200,136,0.390185279,0.26012352,0,0,0,29200,16384,32,0
911634,561,192,56.1,2796,0,56977.125,3,4,328,232,10.96931444,7.678520108,0,0,0,29200,118,32,0
82684799,99,52,49.5,153,124,27600000.0,30509,82700000,64,52,0.024188242999999998,0.024188242999999998,47,0,1,-1,-1,32,0
61489,43,43,43.0,140,140,61489.0,61489,0,20,20,16.26307144,16.26307144,43,0,1,-1,-1,20,0
60915,54,54,54.0,97,97,60915.0,60915,0,32,32,16.41631782,16.41631782,54,0,1,-1,-1,32,0
223,88,44,44.0,103,103,74.33333333,3,3,40,40,8968.609865,8968.609865,44,0,1,-1,-1,20,0
5026641,117,45,23.4,41,41,1005328.2,42,42,100,20,0.994700039,0.198940008,0,0,0,246,31,20,0
5522040,0,0,0.0,0,0,1840680.0,33,24107,72,32,0.543277484,0.181092495,0,0,0,8192,29200,20,0
45652657,924,389,66.0,1460,0,1755871.4230000004,1,1,300,272,0.306663422,0.284758891,0,0,0,29200,5120,20,0
205,72,36,36.0,52,52,68.33333333,48,48,40,40,9756.097561,9756.097561,36,0,1,-1,-1,20,0
64490405,2910,882,132.2727273,1448,0,1697115.9209999999,7,201,712,552,0.341136019,0.263605105,0,0,0,29200,139,32,0
116060262,1424,490,61.91304348,1854,0,2699075.86,5,204,744,680,0.198172911,0.18094048399999998,0,0,0,29200,290,32,0
115845839,686,686,42.875,689,0,3994684.103,44,2241,520,456,0.138114585,0.12085026199999999,0,0,0,29200,948,32,0
99,0,0,0.0,0,0,99.0,99,99,40,0,20202.0202,0.0,0,0,0,256,-1,20,0
27,0,0,0.0,0,0,27.0,27,27,40,0,74074.07407,0.0,0,0,0,254,-1,20,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,377,-1,20,0
61565,51,51,51.0,178,178,61565.0,61565,0,32,32,16.24299521,16.24299521,51,0,1,-1,-1,32,0
62701,124,31,31.0,118,118,12540.2,3,3,80,40,63.79483581,31.8974179,31,0,0,-1,-1,20,0
431247,871,389,45.84210526,4344,0,8800.959184000001,1,1,620,1000,44.05827751,71.88455804,0,0,1,65535,122,32,0
64492429,4045,971,115.57142859999999,4344,0,871519.3108,3,3,1128,1288,0.542699361,0.6202278410000001,0,0,1,29200,149,32,0
63491445,1607,509,29.21818182,4344,0,582490.3211,1,1,1768,1768,0.866258438,0.866258438,0,0,1,29200,122,32,0
260564,176,43,9.777777777999999,50,0,6355.219512,1,3,384,504,69.08091678,92.10788904,0,0,1,8192,229,20,0
24,53,53,26.5,0,0,12.0,3,3,64,20,83333.33333,41666.66667,0,0,0,1207,0,32,0
49344,58,29,29.0,51,51,16448.0,1,1,40,64,40.53177691,40.53177691,29,0,1,-1,-1,20,0
44,0,0,0.0,0,0,44.0,44,0,32,32,22727.27273,22727.27273,0,0,1,57,33304,32,0
180,88,44,44.0,172,172,60.0,3,4,64,64,11111.11111,11111.11111,44,0,1,-1,-1,32,0
80576,60,30,30.0,172,172,26858.66667,0,0,64,80,24.82128674,24.82128674,30,0,1,-1,-1,32,0
55,0,0,0.0,0,0,55.0,55,0,32,32,18181.818180000002,18181.818180000002,0,0,1,357,543,32,0
69,0,0,0.0,0,0,69.0,69,0,32,32,14492.75362,14492.75362,0,1,1,185,244,32,0
213,84,42,42.0,123,123,71.0,4,49,64,64,9389.671362000001,9389.671362000001,42,0,1,-1,-1,32,0
23971,64,32,32.0,138,138,7990.333333,3,4,64,40,83.4341496,83.4341496,32,0,1,-1,-1,32,0
182,88,44,44.0,100,100,60.66666667,3,3,40,40,10989.01099,10989.01099,44,0,1,-1,-1,20,0
43,0,0,0.0,0,0,43.0,43,0,32,32,23255.81395,23255.81395,0,0,1,8498,43028,32,0
176276,74,37,37.0,53,53,58758.66667000001,47,48,40,64,11.34584402,11.34584402,37,0,1,-1,-1,20,0
48779,82,41,41.0,57,57,16259.666669999999,3,3,40,64,41.00125054,41.00125054,41,0,1,-1,-1,20,0
30766,72,36,36.0,52,52,10255.33333,3,3,64,40,65.00682572,65.00682572,36,0,1,-1,-1,32,0
48397,68,34,34.0,66,66,16132.333330000001,4,4,64,64,41.32487551,41.32487551,34,0,1,-1,-1,32,0
95,0,0,0.0,0,0,95.0,95,0,20,20,10526.31579,10526.31579,0,1,1,913,256,20,0
10836937,2008,640,95.61904762,976,0,208402.6346,3,285,680,1032,1.937816931,2.952863895,0,0,1,29200,247,32,1
49,0,0,0.0,0,0,49.0,49,0,20,20,20408.163269999997,20408.163269999997,0,1,1,286,256,20,0
17,195,15,15.0,0,0,1.4166666669999999,1,1,416,0,764705.8824,0.0,15,0,0,-1,-1,32,0
98416,66,33,33.0,97,97,32805.33333,1,1,40,64,20.32189888,20.32189888,33,0,1,-1,-1,20,0
450,72,36,36.0,117,117,150.0,1,1,64,64,4444.444444,4444.444444,36,0,1,-1,-1,32,0
204,66,33,33.0,61,61,68.0,48,49,64,64,9803.921569,9803.921569,33,0,1,-1,-1,32,0
56,31,31,10.33333333,0,0,18.66666667,1,1,60,20,53571.42857,17857.14286,0,0,0,980,0,20,0
161,78,39,39.0,55,55,53.66666667,4,4,64,64,12422.36025,12422.36025,39,0,1,-1,-1,32,0
195,66,33,33.0,109,109,65.0,1,1,64,64,10256.410259999999,10256.410259999999,33,0,1,-1,-1,32,0
221,68,34,34.0,50,50,73.66666667,3,3,40,40,9049.773756,9049.773756,34,0,1,-1,-1,20,0
23820,88,44,44.0,60,60,7940.0,3,3,64,64,83.96305626,83.96305626,44,0,1,-1,-1,32,0
1664,0,0,0.0,0,0,1664.0,1664,0,20,20,600.9615385,600.9615385,0,1,1,32,32850,20,0
20,195,15,15.0,0,0,1.6666666669999999,1,1,260,0,650000.0,0.0,15,0,0,-1,-1,20,0
172,86,43,43.0,99,99,57.33333333,3,3,64,64,11627.90698,11627.90698,43,0,1,-1,-1,32,0
43112,68,34,34.0,91,91,14370.666669999999,3,3,64,64,46.39079607,46.39079607,34,0,1,-1,-1,32,0
56,0,0,0.0,0,0,56.0,56,0,20,20,17857.14286,17857.14286,0,1,1,511,258,20,0
76,31,31,10.33333333,0,0,25.33333333,1,1,60,20,39473.68421,13157.89474,0,0,0,980,0,20,0
1316325,74,37,37.0,117,117,438775.0,3,4,40,64,1.5193816119999999,1.5193816119999999,37,0,1,-1,-1,20,0
63,0,0,0.0,0,0,63.0,63,0,32,32,15873.01587,15873.01587,0,1,1,407,1444,32,0
215,76,38,38.0,166,166,71.66666667,4,4,40,40,9302.325581000001,9302.325581000001,38,0,1,-1,-1,20,0
49249,58,29,29.0,285,285,16416.33333,1,1,40,40,40.60996162,40.60996162,29,0,1,-1,-1,20,0
82,0,0,0.0,0,0,82.0,82,0,20,20,12195.12195,12195.12195,0,1,1,513,258,20,0
155,88,44,44.0,60,60,51.66666667,3,3,40,40,12903.22581,12903.22581,44,0,1,-1,-1,20,0
186,80,40,40.0,56,56,62.0,1,3,40,40,10752.68817,10752.68817,40,0,1,-1,-1,20,0
243,144,72,72.0,200,200,81.0,48,49,40,40,8230.452675,8230.452675,72,0,1,-1,-1,20,0
200,46,23,23.0,23,23,66.66666667,3,4,64,64,10000.0,10000.0,23,0,1,-1,-1,32,0
37,0,0,0.0,0,0,37.0,37,0,32,32,27027.02703,27027.02703,0,0,1,11,32853,32,0
167144,64,32,32.0,101,101,55714.66667000001,1,1,40,40,11.96573015,11.96573015,32,0,1,-1,-1,20,0
48515,88,44,44.0,83,83,16171.666669999999,4,4,64,64,41.2243636,41.2243636,44,0,1,-1,-1,32,0
44,0,0,0.0,0,0,44.0,44,0,20,20,22727.27273,22727.27273,0,1,1,31059,63504,20,0
165,46,23,23.0,23,23,55.0,4,4,64,64,12121.21212,12121.21212,23,0,1,-1,-1,32,0
45,0,0,0.0,0,0,45.0,45,0,20,20,22222.22222,22222.22222,0,1,1,5840,256,20,0
370655,132,33,33.0,90,90,52950.714289999996,0,0,80,80,10.79170657,10.79170657,33,0,1,-1,-1,20,0
80,31,31,10.33333333,0,0,26.66666667,3,3,60,20,37500.0,12500.0,0,0,0,1047,0,20,0
48107,68,34,34.0,109,109,16035.666669999999,1,1,40,64,41.57399131,41.57399131,34,0,1,-1,-1,20,0
188,64,32,32.0,79,79,62.66666667,1,1,64,64,10638.29787,10638.29787,32,0,1,-1,-1,32,0
177,60,30,30.0,132,132,59.0,3,3,40,40,11299.43503,11299.43503,30,0,1,-1,-1,20,0
89,0,0,0.0,0,0,89.0,89,0,20,20,11235.95506,11235.95506,0,1,1,111,258,20,0
243,64,32,32.0,79,79,81.0,1,1,40,40,8230.452675,8230.452675,32,0,1,-1,-1,20,0
31163,82,41,41.0,113,113,10387.66667,3,3,64,40,64.17867343,64.17867343,41,0,1,-1,-1,32,0
248,148,74,74.0,202,202,82.66666667,3,3,40,40,8064.516129000002,8064.516129000002,74,0,1,-1,-1,20,0
48869,86,43,43.0,59,59,16289.666669999999,2,2,40,40,40.92574024,40.92574024,43,0,1,-1,-1,20,0
115366380,2986,1305,135.7272727,2910,0,3393128.8239999996,2,3,728,408,0.190696804,0.112684475,0,0,0,65535,0,32,0
48425,56,28,28.0,306,306,16141.666669999999,3,3,40,40,41.3009809,41.3009809,28,0,1,-1,-1,20,0
89,0,0,0.0,0,0,89.0,89,0,32,32,11235.95506,11235.95506,0,1,1,122,33304,32,0
184001,527,194,52.7,1430,0,10823.588240000001,3,3,212,172,54.34753072,43.47802458,0,0,0,8192,351,20,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
11691457,2008,640,95.61904762,976,0,224835.7115,3,416,680,1032,1.796183316,2.737041243,0,0,1,29200,247,32,1
54165,0,0,0.0,0,0,54165.0,54165,0,32,32,18.46210653,18.46210653,0,1,1,245,237,32,0
631,47,47,47.0,63,63,631.0,631,0,20,20,1584.786054,1584.786054,47,0,1,-1,-1,20,0
94888,62,31,31.0,90,90,31629.33333,4,4,40,40,21.07748082,21.07748082,31,0,1,-1,-1,20,0
177,70,35,35.0,67,67,59.0,3,3,40,40,11299.43503,11299.43503,35,0,1,-1,-1,20,0
154,84,42,42.0,102,102,51.33333333,4,4,64,64,12987.012990000001,12987.012990000001,42,0,1,-1,-1,32,0
49,0,0,0.0,0,0,49.0,49,0,20,20,20408.163269999997,20408.163269999997,0,1,1,1095,16425,20,0
234,102,51,51.0,67,67,78.0,48,49,40,40,8547.008547,8547.008547,51,0,1,-1,-1,20,0
66,0,0,0.0,0,0,66.0,66,0,32,32,15151.51515,15151.51515,0,0,1,122,33304,32,0
186,88,44,44.0,105,105,62.0,3,3,64,64,10752.68817,10752.68817,44,0,1,-1,-1,32,0
4,0,0,0.0,0,0,4.0,4,4,40,0,500000.0,0.0,0,0,0,0,-1,20,0
60887,96,48,48.0,125,125,20295.66667,50,50,40,40,32.84773433,32.84773433,48,0,1,-1,-1,20,0
221,66,33,33.0,129,129,73.66666667,2,2,40,40,9049.773756,9049.773756,33,0,1,-1,-1,20,0
77,0,0,0.0,0,0,77.0,77,0,32,32,12987.012990000001,12987.012990000001,0,0,1,390,443,32,0
312,0,0,0.0,0,0,312.0,312,0,32,32,3205.128205,3205.128205,0,0,1,122,33304,32,0
18,0,0,0.0,0,0,18.0,18,0,20,20,55555.55556,55555.55556,0,1,1,16384,254,20,0
23982,74,37,37.0,133,133,7994.0,3,3,40,64,83.39588024,83.39588024,37,0,1,-1,-1,20,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
71946,60,30,30.0,96,96,23982.0,1,49,64,64,27.79862675,27.79862675,30,0,1,-1,-1,32,0
33726,0,0,0.0,0,0,33726.0,33726,0,32,32,29.65071458,29.65071458,0,1,1,1318,277,32,0
42819,0,0,0.0,0,0,42819.0,42819,0,32,32,23.3541185,23.3541185,0,1,1,1029,327,32,0
189,78,39,39.0,90,90,63.0,4,4,40,40,10582.01058,10582.01058,39,0,1,-1,-1,20,0
68242,160,80,80.0,208,208,22747.33333,0,0,64,40,29.30746461,29.30746461,80,0,1,-1,-1,32,0
31373,58,29,29.0,95,95,10457.66667,1,1,40,64,63.74908361,63.74908361,29,0,1,-1,-1,20,0
55,0,0,0.0,0,0,55.0,55,0,32,32,18181.818180000002,18181.818180000002,0,1,1,939,273,32,0
301,76,38,38.0,177,177,100.33333329999999,1,1,64,64,6644.518272,6644.518272,38,0,1,-1,-1,32,0
227,136,68,68.0,196,196,75.66666667,4,4,40,40,8810.572687,8810.572687,68,0,1,-1,-1,20,0
31118,72,36,36.0,164,164,10372.66667,4,4,64,64,64.27148274,64.27148274,36,0,1,-1,-1,32,0
24308,142,71,71.0,149,149,8102.666667,4,49,40,64,82.27743953,82.27743953,71,0,1,-1,-1,20,0
84,0,0,0.0,0,0,84.0,84,0,20,20,11904.7619,11904.7619,0,1,1,65,1452,20,0
30756,70,35,35.0,67,67,10252.0,4,4,40,40,65.02796202,65.02796202,35,0,1,-1,-1,20,0
60936,152,38,38.0,135,135,12187.2,4,4,104,40,65.64264146,32.82132073,38,0,0,-1,-1,20,0
137013,74,37,37.0,208,208,45671.0,4,49,80,64,14.59715501,14.59715501,37,0,1,-1,-1,40,0
11339783,2008,640,100.4,976,0,218072.75,3,330,648,1064,1.76370218,2.910108597,0,0,1,29200,247,32,1
190,84,42,42.0,106,106,63.33333333,3,3,40,40,10526.31579,10526.31579,42,0,1,-1,-1,20,0
241,96,48,48.0,64,64,80.33333333,48,48,64,40,8298.755187,8298.755187,48,0,1,-1,-1,32,0
47469,78,39,39.0,243,243,15823.0,2,4,40,64,42.13276033,42.13276033,39,0,1,-1,-1,20,0
469913,58,29,29.0,65,65,156637.6667,1,1,64,64,4.2561069819999995,4.2561069819999995,29,0,1,-1,-1,32,0
33732,86,43,43.0,105,105,11244.0,1,47,40,64,59.29088106,59.29088106,43,0,1,-1,-1,20,0
90534,60,30,30.0,132,132,30178.0,3,48,40,40,22.09114808,22.09114808,30,0,1,-1,-1,20,0
168111,0,0,0.0,0,0,168111.0,168111,0,20,20,5.948450726,5.948450726,0,1,1,257,248,20,0
375272,74,37,37.0,137,137,125090.6667,1,4,64,80,5.329467693,5.329467693,37,0,1,-1,-1,32,0
29659,156,78,78.0,156,156,9886.333333,4,4,64,64,67.43315688,67.43315688,78,0,1,-1,-1,32,0
223,92,46,46.0,62,62,74.33333333,3,3,40,40,8968.609865,8968.609865,46,0,1,-1,-1,20,0
48383,57,57,57.0,117,117,48383.0,48383,0,20,44,20.66841659,20.66841659,57,0,1,-1,-1,20,0
31054,58,29,29.0,83,83,10351.33333,3,4,40,40,64.40394152,64.40394152,29,0,1,-1,-1,20,0
24069,76,38,38.0,54,54,8023.0,3,48,40,40,83.09443683,83.09443683,38,0,1,-1,-1,20,0
47736,36,36,36.0,64,64,47736.0,47736,0,32,32,20.94855036,20.94855036,36,0,1,-1,-1,32,0
34,0,0,0.0,0,0,34.0,34,0,20,20,29411.764710000003,29411.764710000003,0,1,1,913,256,20,0
4,0,0,0.0,0,0,4.0,4,4,64,0,500000.0,0.0,0,0,0,33304,-1,32,0
200,82,41,41.0,127,127,66.66666667,3,3,40,40,10000.0,10000.0,41,0,1,-1,-1,20,0
79306,76,38,38.0,73,73,26435.33333,1,1,64,40,25.21877285,25.21877285,38,0,1,-1,-1,32,0
30970,92,46,46.0,107,107,10323.33333,3,49,40,40,64.57862448,64.57862448,46,0,1,-1,-1,20,0
58,31,31,15.5,0,0,29.0,4,4,64,20,34482.75862,17241.37931,0,0,0,1120,0,32,0
24532,68,34,34.0,82,82,8177.333333,3,3,64,40,81.5261699,81.5261699,34,0,1,-1,-1,32,0
94589,132,33,33.0,90,90,13512.71429,1,1,104,80,42.28821533,42.28821533,33,0,1,-1,-1,20,0
48915,70,35,35.0,112,112,16305.0,1,1,40,64,40.8872534,40.8872534,35,0,1,-1,-1,20,0
185,90,45,45.0,86,86,61.66666667,3,3,64,64,10810.810809999999,10810.810809999999,45,0,1,-1,-1,32,0
62,0,0,0.0,0,0,31.0,13,0,20,40,16129.03226,32258.06452,0,1,2,255,229,20,0
325,102,51,51.0,112,112,108.33333329999999,2,2,40,40,6153.846154,6153.846154,51,0,1,-1,-1,20,0
123507,82,41,41.0,212,212,41169.0,3,3,40,40,16.19341414,16.19341414,41,0,1,-1,-1,20,0
50688,0,0,0.0,0,0,50688.0,50688,0,32,32,19.72853535,19.72853535,0,1,1,246,114,32,0
4,0,0,0.0,0,0,4.0,4,4,40,0,500000.0,0.0,0,0,0,5464,-1,20,0
211,80,40,40.0,78,78,70.33333333,3,3,64,64,9478.672986,9478.672986,40,0,1,-1,-1,32,0
172,88,44,44.0,94,94,57.33333333,3,3,64,64,11627.90698,11627.90698,44,0,1,-1,-1,32,0
31540,90,45,45.0,101,101,10513.33333,4,4,64,64,63.4115409,63.4115409,45,0,1,-1,-1,32,0
66,0,0,0.0,0,0,66.0,66,0,32,32,15151.51515,15151.51515,0,1,1,114,33304,32,0
66,0,0,0.0,0,0,66.0,66,0,32,32,15151.51515,15151.51515,0,1,1,939,256,32,0
131,0,0,0.0,0,0,131.0,131,0,20,20,7633.587786,7633.587786,0,1,1,23,255,20,0
95550,0,0,0.0,0,0,95550.0,95550,0,32,32,10.46572475,10.46572475,0,1,1,304,252,32,0
194,88,44,44.0,60,60,64.66666667,47,47,64,64,10309.27835,10309.27835,44,0,1,-1,-1,32,0
263,70,35,35.0,83,83,87.66666667,48,48,64,64,7604.562738,7604.562738,35,0,1,-1,-1,32,0
48456,74,37,37.0,87,87,16152.0,1,1,64,64,41.27455836,41.27455836,37,0,1,-1,-1,32,0
243,64,32,32.0,268,268,81.0,3,3,40,40,8230.452675,8230.452675,32,0,1,-1,-1,20,0
708,66,33,33.0,49,49,236.0,3,3,40,40,2824.858757,2824.858757,33,0,1,-1,-1,20,0
2,0,0,0.0,0,0,1.0,0,0,20,40,500000.0,1000000.0,0,1,2,389,256,20,0
1,0,0,0.0,0,0,1.0,1,1,64,0,2000000.0,0.0,0,0,0,5291,-1,32,0
218,82,41,41.0,57,57,72.66666667,4,4,40,40,9174.311926999999,9174.311926999999,41,0,1,-1,-1,20,0
36662,0,0,0.0,0,0,18331.0,1,1,64,44,54.55239758,27.27619879,0,1,0,32832,362,32,0
36692,76,38,38.0,70,70,12230.66667,3,3,40,40,54.50779461,54.50779461,38,0,1,-1,-1,20,0
77268,90,45,45.0,106,106,25756.0,3,3,64,40,25.88393643,25.88393643,45,0,1,-1,-1,32,0
69,0,0,0.0,0,0,69.0,69,0,32,32,14492.75362,14492.75362,0,0,1,349,306,32,0
46,0,0,0.0,0,0,46.0,46,0,32,32,21739.13043,21739.13043,0,1,1,259,247,32,1
205,84,42,42.0,102,102,68.33333333,3,3,64,64,9756.097561,9756.097561,42,0,1,-1,-1,32,0
24153,58,29,29.0,116,116,8051.0,1,2,40,64,82.80544859999998,82.80544859999998,29,0,1,-1,-1,20,0
95085,0,0,0.0,0,0,95085.0,95085,0,32,32,10.51690593,10.51690593,0,1,1,304,252,32,0
164,90,45,45.0,61,61,54.66666667,3,4,64,64,12195.12195,12195.12195,45,0,1,-1,-1,32,0
81,0,0,0.0,0,0,81.0,81,0,20,20,12345.67901,12345.67901,0,1,1,58,256,20,0
954294,174,49,43.5,94,65,136327.7143,3,3,128,104,4.191580373,4.191580373,38,0,1,-1,-1,32,0
93652,66,33,33.0,165,165,31217.33333,3,3,40,40,21.35565711,21.35565711,33,0,1,-1,-1,20,0
226,74,37,37.0,149,149,75.33333333,48,49,64,64,8849.557522,8849.557522,37,0,1,-1,-1,32,0
250,31,31,10.33333333,0,0,83.33333333,0,0,60,20,12000.0,4000.0,0,0,0,989,0,20,0
3428145,190,50,47.5,111,66,489735.0,1,1,104,104,1.166811789,1.166811789,45,0,1,-1,-1,20,0
184,88,44,44.0,94,94,61.33333333,3,3,64,64,10869.56522,10869.56522,44,0,1,-1,-1,32,0
1527502,232,232,58.0,145,0,254583.6667,130,50519,92,72,2.618654509,1.9639908819999998,0,0,0,8192,110,20,0
339,84,42,42.0,114,114,113.0,1,1,40,40,5899.705015,5899.705015,42,0,1,-1,-1,20,0
225,150,75,75.0,203,203,75.0,4,49,64,64,8888.888889,8888.888889,75,0,1,-1,-1,32,0
208,0,0,0.0,0,0,69.33333333,1,0,32,60,4807.692308,14423.07692,0,0,3,972,0,32,0
188826,0,0,0.0,0,0,188826.0,188826,0,40,20,5.295880864,5.295880864,0,0,1,29200,0,40,0
144429,62,31,31.0,80,80,48143.0,2,2,64,40,13.84763448,13.84763448,31,0,1,-1,-1,32,0
85,0,0,0.0,0,0,85.0,85,0,20,20,11764.70588,11764.70588,0,1,1,60,255,20,0
3955,0,0,0.0,0,0,3955.0,3955,3955,64,0,505.68900130000003,0.0,0,0,0,94,-1,32,0
57,0,0,0.0,0,0,57.0,57,0,32,32,17543.85965,17543.85965,0,0,1,64,358,32,0
256,46,23,23.0,23,23,85.33333333,4,4,64,64,7812.5,7812.5,23,0,1,-1,-1,32,0
17,0,0,0.0,31,0,5.666666667,1,0,20,60,58823.52941,176470.5882,0,0,3,0,1038,20,0
24055,72,36,36.0,164,164,8018.333333,4,4,40,40,83.14279776,83.14279776,36,0,1,-1,-1,20,0
49,0,0,0.0,0,0,49.0,49,0,32,32,20408.163269999997,20408.163269999997,0,1,1,340,240,32,0
8,0,0,0.0,0,0,8.0,8,0,32,32,125000.0,125000.0,0,1,1,1259,1918,32,0
49125,94,47,47.0,132,132,16375.0,48,49,40,40,40.71246819,40.71246819,47,0,1,-1,-1,20,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
23,0,0,0.0,0,0,23.0,23,0,32,32,43478.26087,43478.26087,0,0,1,122,33304,32,0
96759,82,41,41.0,140,140,32253.0,3,3,88,88,20.66991184,20.66991184,41,0,1,-1,-1,44,0
75,0,0,0.0,0,0,75.0,75,0,20,20,13333.33333,13333.33333,0,1,1,118,253,20,0
30987,66,33,33.0,161,161,10329.0,2,2,40,40,64.54319553,64.54319553,33,0,1,-1,-1,20,0
162,102,51,51.0,67,67,54.0,4,4,40,40,12345.67901,12345.67901,51,0,1,-1,-1,20,0
31399,82,41,41.0,127,127,10466.33333,3,3,88,64,63.69629606,63.69629606,41,0,1,-1,-1,44,0
45,0,0,0.0,0,0,45.0,45,0,32,32,22222.22222,22222.22222,0,1,1,340,229,32,0
157,88,44,44.0,94,94,52.33333333,3,3,64,64,12738.8535,12738.8535,44,0,1,-1,-1,32,0
188,94,47,47.0,98,98,62.66666667,3,3,40,40,10638.29787,10638.29787,47,0,1,-1,-1,20,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,5416,-1,20,0
193,80,40,40.0,120,120,64.33333333,3,3,64,64,10362.6943,10362.6943,40,0,1,-1,-1,32,0
51449522,46,46,15.33333333,46,46,17100000.0,22388,219692,60,20,0.05830958,0.019436527,0,0,0,359,176,20,0
115741,92,46,46.0,109,109,38580.33333,2,2,64,64,17.27996129,17.27996129,46,0,1,-1,-1,32,0
95699,0,0,0.0,0,0,95699.0,95699,0,32,32,10.44942998,10.44942998,0,1,1,304,252,32,0
79080336,2441,2434,174.3571429,2781,0,2824297.7139999997,2,102,292,396,0.17703516100000002,0.189680529,0,0,1,8192,1095,20,0
16383,0,0,0.0,0,0,16383.0,16383,0,32,32,61.03888177,61.03888177,0,1,1,237,512,32,0
159,84,42,42.0,92,92,53.0,3,3,64,64,12578.61635,12578.61635,42,0,1,-1,-1,32,0
70602,60,30,30.0,172,172,23534.0,1,1,64,64,28.32780941,28.32780941,30,0,1,-1,-1,32,0
61,0,0,0.0,0,0,61.0,61,0,20,20,16393.442619999998,16393.442619999998,0,1,1,117,254,20,0
210,88,44,44.0,94,94,70.0,3,48,64,64,9523.809524,9523.809524,44,0,1,-1,-1,32,0
179,88,44,44.0,60,60,59.66666667,3,3,40,40,11173.18436,11173.18436,44,0,1,-1,-1,20,0
65,188,188,188.0,0,0,65.0,65,0,20,20,15384.615380000001,15384.615380000001,0,1,1,58,0,20,0
48512,70,35,35.0,97,97,16170.666669999999,1,1,80,64,41.22691293,41.22691293,35,0,1,-1,-1,40,0
37696,70,35,35.0,51,51,12565.33333,3,3,64,64,53.05602716,53.05602716,35,0,1,-1,-1,32,0
116125,0,0,0.0,0,0,58062.5,21,116125,40,20,17.22282024,8.611410118,0,1,0,31326,63358,20,0
269,72,36,36.0,169,169,89.66666667,1,1,64,72,7434.944237999999,7434.944237999999,36,0,1,-1,-1,32,0
150,80,40,40.0,56,56,50.0,3,4,40,40,13333.33333,13333.33333,40,0,1,-1,-1,20,0
51373,204,51,51.0,79,79,10274.6,3,3,104,40,77.86191190000002,38.93095595,51,0,0,-1,-1,20,0
370,64,32,32.0,48,48,123.33333329999999,4,4,40,40,5405.4054049999995,5405.4054049999995,32,0,1,-1,-1,20,0
79,0,0,0.0,0,0,79.0,79,0,20,20,12658.22785,12658.22785,0,1,1,53,256,20,0
24862,74,37,37.0,115,115,8287.333333,3,3,64,40,80.44405116,80.44405116,37,0,1,-1,-1,32,0
51,0,0,0.0,0,0,51.0,51,0,32,32,19607.84314,19607.84314,0,1,1,413,1285,32,0
46897,92,46,46.0,150,150,15632.333330000001,3,3,64,64,42.64665117,42.64665117,46,0,1,-1,-1,32,0
60,0,0,0.0,0,0,60.0,60,0,32,32,16666.66667,16666.66667,0,1,1,360,406,32,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
48171,68,34,34.0,50,50,16057.0,3,3,40,64,41.5187561,41.5187561,34,0,1,-1,-1,20,0
37729459,0,0,0.0,0,0,37700000.0,37700000,37700000,40,0,0.053008976,0.0,0,0,0,16425,-1,20,0
50953,0,0,0.0,0,0,50953.0,50953,0,32,32,19.62592978,19.62592978,0,1,1,252,123,32,0
49,0,0,0.0,0,0,49.0,49,0,32,32,20408.163269999997,20408.163269999997,0,0,1,179,354,32,0
253,90,45,45.0,238,238,84.33333333,48,90,64,64,7905.13834,7905.13834,45,0,1,-1,-1,32,0
87,0,0,0.0,0,0,87.0,87,0,32,32,11494.25287,11494.25287,0,0,1,122,33304,32,0
48803,68,34,34.0,113,113,16267.666669999999,1,1,64,64,40.98108723,40.98108723,34,0,1,-1,-1,32,0
182,88,44,44.0,60,60,60.66666667,3,3,80,80,10989.01099,10989.01099,44,0,1,-1,-1,40,0
88,0,0,0.0,0,0,88.0,88,0,32,32,11363.636359999999,11363.636359999999,0,1,1,119,297,32,0
47318,100,50,50.0,112,112,15772.666669999999,3,3,64,40,42.26721332,42.26721332,50,0,1,-1,-1,32,0
94958,58,29,29.0,68,68,31652.66667,4,4,40,40,21.06194317,21.06194317,29,0,1,-1,-1,20,0
211,176,88,88.0,216,216,70.33333333,3,3,64,64,9478.672986,9478.672986,88,0,1,-1,-1,32,0
339,60,30,30.0,62,62,113.0,3,3,64,64,5899.705015,5899.705015,30,0,1,-1,-1,32,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
