avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,last_trip_date,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct
5.62,4.7,5.0,1.08,Astapor,2014-05-17,Android,2014-01-24,33.3,0,False,100.0
2.52,4.7,4.6,1.09,King's Landing,2014-06-29,iPhone,2014-01-18,5.3,6,True,47.4
3.41,5.0,5.0,1.0,Astapor,2014-01-19,Android,2014-01-17,0.0,2,False,0.0
10.25,5.0,5.0,1.0,King's Landing,2014-06-14,iPhone,2014-01-23,0.0,0,False,50.0
1.95,4.6,4.7,1.28,Astapor,2014-05-18,Android,2014-01-20,37.5,0,False,37.5
6.9,5.0,5.0,1.0,Astapor,2014-02-14,iPhone,2014-01-28,0.0,8,False,75.0
13.42,5.0,,1.0,Winterfell,2014-01-07,iPhone,2014-01-06,0.0,1,True,100.0
3.11,4.4,3.5,1.0,Winterfell,2014-06-15,iPhone,2014-01-04,0.0,3,True,27.3
3.64,5.0,4.2,1.0,Astapor,2014-04-30,iPhone,2014-01-18,0.0,0,True,100.0
4.58,4.7,5.0,1.0,Winterfell,2014-04-09,Android,2014-01-07,0.0,2,True,57.1
3.11,5.0,5.0,1.0,Winterfell,2014-01-31,iPhone,2014-01-30,0.0,1,False,100.0
1.46,4.0,5.0,1.0,Winterfell,2014-03-22,Android,2014-01-31,0.0,0,True,0.0
7.24,4.7,4.3,1.02,Astapor,2014-06-28,iPhone,2014-01-04,5.9,10,True,72.5
3.43,5.0,4.0,1.0,Winterfell,2014-03-15,Android,2014-01-12,0.0,0,True,0.0
7.65,5.0,5.0,1.0,Winterfell,2014-05-27,iPhone,2014-01-26,0.0,2,True,50.0
17.07,5.0,,1.0,Winterfell,2014-04-07,Android,2014-01-29,0.0,0,False,100.0
4.14,5.0,5.0,1.0,Winterfell,2014-02-07,iPhone,2014-01-21,0.0,6,True,50.0
9.43,5.0,5.0,1.0,Astapor,2014-02-05,Android,2014-01-18,0.0,2,True,100.0
1.0,5.0,5.0,1.0,Winterfell,2014-01-07,Android,2014-01-06,0.0,1,False,100.0
1.3,5.0,,1.0,Astapor,2014-03-02,Android,2014-01-02,0.0,0,False,0.0
3.15,5.0,4.5,1.42,Winterfell,2014-02-01,iPhone,2014-01-30,33.3,3,False,66.7
3.87,4.7,3.4,1.12,Winterfell,2014-06-29,iPhone,2014-01-25,12.7,19,False,65.1
3.0,3.8,3.7,1.0,King's Landing,2014-06-02,Android,2014-01-01,0.0,0,False,0.0
10.4,4.9,4.9,1.0,Winterfell,2014-06-12,iPhone,2014-01-24,0.0,1,False,78.6
12.07,5.0,5.0,1.0,King's Landing,2014-01-10,iPhone,2014-01-10,0.0,1,True,100.0
5.53,4.8,5.0,1.2,Winterfell,2014-05-11,iPhone,2014-01-06,18.2,2,True,81.8
3.73,5.0,,1.0,King's Landing,2014-06-28,iPhone,2014-01-31,0.0,0,True,0.0
3.59,5.0,5.0,1.0,Winterfell,2014-05-02,iPhone,2014-01-23,0.0,2,False,33.3
4.34,5.0,3.7,1.0,Astapor,2014-02-12,iPhone,2014-01-29,0.0,3,False,100.0
18.13,5.0,5.0,1.0,Winterfell,2014-01-28,Android,2014-01-28,0.0,1,True,100.0
3.53,5.0,5.0,1.0,Astapor,2014-05-23,iPhone,2014-01-18,0.0,0,False,100.0
1.2,5.0,,1.0,Winterfell,2014-03-01,iPhone,2014-01-10,0.0,0,True,100.0
2.99,5.0,5.0,1.0,King's Landing,2014-01-12,Android,2014-01-09,0.0,4,False,0.0
1.94,5.0,5.0,2.0,Winterfell,2014-01-26,iPhone,2014-01-19,100.0,1,False,0.0
3.69,4.7,4.1,1.01,Winterfell,2014-06-30,iPhone,2014-01-01,2.0,6,True,82.4
9.36,5.0,5.0,1.0,Astapor,2014-03-28,iPhone,2014-01-25,0.0,0,True,100.0
1.28,5.0,4.3,1.0,Winterfell,2014-06-23,Android,2014-01-24,0.0,0,False,80.0
1.32,5.0,4.5,1.0,Astapor,2014-04-06,iPhone,2014-01-29,0.0,1,False,50.0
3.04,4.8,4.4,1.0,King's Landing,2014-06-19,Android,2014-01-01,0.0,2,True,90.9
4.66,5.0,4.0,1.38,Astapor,2014-06-08,iPhone,2014-01-25,50.0,1,True,0.0
5.02,4.4,2.5,1.0,Astapor,2014-04-14,iPhone,2014-01-12,0.0,1,False,50.0
4.59,4.9,5.0,1.02,King's Landing,2014-06-10,iPhone,2014-01-03,4.9,9,False,65.9
0.96,5.0,5.0,1.0,Astapor,2014-03-28,Android,2014-01-18,0.0,0,True,100.0
1.64,5.0,5.0,1.75,Winterfell,2014-01-25,iPhone,2014-01-23,50.0,2,False,100.0
41.83,5.0,5.0,1.0,Astapor,2014-01-23,iPhone,2014-01-01,0.0,1,False,100.0
2.29,4.5,4.0,1.17,Astapor,2014-05-20,iPhone,2014-01-10,33.3,0,False,66.7
2.89,4.9,4.8,1.18,King's Landing,2014-06-29,iPhone,2014-01-24,34.8,8,False,52.2
9.07,5.0,5.0,1.0,Astapor,2014-02-07,Android,2014-01-24,0.0,1,False,100.0
1.26,4.0,,1.0,Winterfell,2014-01-28,iPhone,2014-01-05,0.0,1,False,100.0
5.64,5.0,5.0,1.0,Winterfell,2014-02-10,iPhone,2014-01-13,0.0,1,False,100.0
1.37,4.4,3.8,1.06,Winterfell,2014-06-29,iPhone,2014-01-06,11.1,4,True,33.3
2.85,4.5,4.4,1.07,King's Landing,2014-05-10,iPhone,2014-01-29,20.0,4,True,70.0
4.72,4.7,5.0,1.0,King's Landing,2014-06-18,iPhone,2014-01-30,0.0,0,True,100.0
10.84,5.0,,1.0,Winterfell,2014-05-01,iPhone,2014-01-11,0.0,0,False,100.0
25.34,5.0,5.0,1.0,Astapor,2014-01-20,Android,2014-01-04,0.0,2,True,0.0
30.58,5.0,5.0,1.0,Winterfell,2014-06-07,Android,2014-01-26,0.0,0,False,0.0
3.61,5.0,,1.0,Astapor,2014-01-26,iPhone,2014-01-25,0.0,1,False,0.0
17.19,4.5,5.0,1.0,Astapor,2014-06-01,iPhone,2014-01-05,0.0,1,False,50.0
3.48,5.0,5.0,1.0,King's Landing,2014-06-21,Android,2014-01-04,0.0,1,False,0.0
7.41,5.0,5.0,1.0,King's Landing,2014-03-22,iPhone,2014-01-03,0.0,0,False,100.0
9.19,5.0,5.0,1.0,King's Landing,2014-06-17,iPhone,2014-01-18,0.0,2,False,25.0
7.61,5.0,5.0,1.04,King's Landing,2014-04-16,iPhone,2014-01-07,16.7,1,False,33.3
5.05,5.0,,1.0,King's Landing,2014-06-07,iPhone,2014-01-11,0.0,0,False,0.0
4.26,4.8,4.8,1.04,Astapor,2014-05-23,Android,2014-01-18,5.6,20,True,69.4
3.43,4.8,5.0,1.0,Winterfell,2014-05-16,Android,2014-01-28,0.0,4,False,50.0
2.58,4.9,4.8,1.06,King's Landing,2014-06-19,iPhone,2014-01-31,12.5,1,True,50.0
4.67,,5.0,1.0,Winterfell,2014-03-28,iPhone,2014-01-19,0.0,0,False,100.0
3.74,4.9,4.0,1.1,Astapor,2014-05-19,Android,2014-01-24,10.0,3,False,50.0
2.22,4.5,4.8,1.0,Winterfell,2014-01-08,iPhone,2014-01-06,0.0,6,False,100.0
7.33,4.5,4.8,1.04,Winterfell,2014-06-23,iPhone,2014-01-05,2.9,1,True,80.0
16.04,5.0,5.0,1.0,Winterfell,2014-03-02,iPhone,2014-01-14,0.0,0,False,0.0
5.58,5.0,,1.0,Winterfell,2014-04-12,Android,2014-01-25,0.0,1,True,0.0
3.05,5.0,5.0,1.0,Winterfell,2014-04-04,iPhone,2014-01-17,0.0,0,False,100.0
5.78,5.0,5.0,1.25,Winterfell,2014-03-22,Android,2014-01-18,100.0,0,False,0.0
1.49,4.8,4.5,1.0,King's Landing,2014-06-29,iPhone,2014-01-03,0.0,3,False,72.7
13.5,5.0,5.0,1.0,King's Landing,2014-06-07,iPhone,2014-01-23,0.0,5,True,76.9
25.61,5.0,,1.0,Winterfell,2014-01-27,iPhone,2014-01-23,0.0,1,False,100.0
8.97,5.0,,1.0,Winterfell,2014-06-14,Android,2014-01-01,0.0,0,True,50.0
5.69,5.0,,1.0,King's Landing,2014-06-07,iPhone,2014-01-14,0.0,0,True,100.0
2.72,5.0,5.0,1.0,Astapor,2014-05-26,iPhone,2014-01-04,0.0,1,True,50.0
11.44,5.0,5.0,1.08,Winterfell,2014-03-20,iPhone,2014-01-17,33.3,1,True,100.0
3.31,4.3,5.0,1.0,Winterfell,2014-06-24,Android,2014-01-09,0.0,1,True,40.0
3.63,4.8,3.5,1.0,Winterfell,2014-06-30,iPhone,2014-01-15,0.0,6,True,82.4
5.09,4.6,5.0,1.0,Astapor,2014-05-09,Android,2014-01-22,0.0,5,False,50.0
16.66,5.0,5.0,1.0,Winterfell,2014-04-21,iPhone,2014-01-08,0.0,0,False,100.0
3.99,5.0,3.8,1.0,King's Landing,2014-06-13,iPhone,2014-01-03,0.0,3,True,66.7
13.32,4.6,4.3,1.0,Winterfell,2014-06-28,iPhone,2014-01-26,0.0,1,True,71.4
3.3,5.0,,1.0,Winterfell,2014-03-11,iPhone,2014-01-06,0.0,1,False,100.0
2.94,5.0,5.0,1.0,Winterfell,2014-02-02,iPhone,2014-01-30,0.0,1,False,0.0
1.07,5.0,5.0,1.0,King's Landing,2014-01-26,iPhone,2014-01-25,0.0,1,True,0.0
1.54,4.8,5.0,1.0,Winterfell,2014-06-09,Android,2014-01-04,0.0,5,True,18.8
8.41,5.0,,1.0,Astapor,2014-03-27,iPhone,2014-01-27,0.0,1,True,100.0
3.78,4.8,4.5,1.15,Winterfell,2014-06-30,iPhone,2014-01-07,15.0,6,False,27.5
1.35,5.0,5.0,1.0,Astapor,2014-04-13,iPhone,2014-01-18,0.0,1,True,0.0
5.01,5.0,5.0,1.0,King's Landing,2014-01-26,Android,2014-01-25,0.0,2,False,0.0
2.66,4.6,4.6,1.19,King's Landing,2014-05-26,iPhone,2014-01-12,17.6,2,False,52.9
14.35,5.0,5.0,1.0,King's Landing,2014-06-26,iPhone,2014-01-15,0.0,0,True,100.0
1.27,5.0,4.7,1.0,Winterfell,2014-02-15,Android,2014-01-06,0.0,1,False,66.7
1.46,5.0,,1.0,Winterfell,2014-03-19,iPhone,2014-01-22,0.0,0,True,100.0
6.78,5.0,,1.0,Winterfell,2014-04-29,Android,2014-01-02,0.0,1,True,66.7
3.91,5.0,5.0,1.57,Winterfell,2014-02-07,iPhone,2014-01-27,85.7,7,False,100.0
1.1,5.0,,1.0,King's Landing,2014-01-31,,2014-01-30,0.0,1,True,100.0
2.68,5.0,4.2,1.3,King's Landing,2014-06-30,iPhone,2014-01-24,40.0,0,True,0.0
4.49,4.7,4.5,1.04,Winterfell,2014-06-29,Android,2014-01-25,16.7,1,True,16.7
2.61,4.8,4.9,1.08,King's Landing,2014-06-30,iPhone,2014-01-29,8.0,37,True,59.3
1.78,4.5,3.2,1.0,Winterfell,2014-02-03,iPhone,2014-01-11,0.0,33,True,100.0
13.99,5.0,5.0,1.25,Astapor,2014-06-27,iPhone,2014-01-05,33.3,1,False,66.7
2.63,5.0,4.0,1.0,Astapor,2014-02-02,Android,2014-01-30,0.0,2,False,50.0
3.4,5.0,5.0,1.0,Astapor,2014-04-13,Android,2014-01-17,0.0,2,True,0.0
3.02,5.0,5.0,1.0,Astapor,2014-01-13,Android,2014-01-13,0.0,2,False,100.0
12.89,5.0,,1.0,Astapor,2014-02-14,iPhone,2014-01-08,0.0,0,False,100.0
11.14,5.0,5.0,1.0,Astapor,2014-05-30,Android,2014-01-27,0.0,0,False,100.0
2.89,5.0,5.0,1.0,Winterfell,2014-03-21,iPhone,2014-01-30,0.0,1,False,100.0
5.61,5.0,4.0,1.13,Winterfell,2014-05-25,iPhone,2014-01-20,25.0,3,False,50.0
3.69,4.3,4.5,1.18,Winterfell,2014-06-21,iPhone,2014-01-05,9.1,3,True,54.5
1.7,4.8,3.5,1.18,King's Landing,2014-07-01,iPhone,2014-01-17,26.2,10,False,61.9
1.01,5.0,5.0,1.0,Astapor,2014-02-15,Android,2014-01-15,0.0,0,False,50.0
2.83,5.0,3.0,1.0,Winterfell,2014-02-01,Android,2014-01-01,0.0,2,False,66.7
3.6,5.0,,1.0,Astapor,2014-05-14,Android,2014-01-18,0.0,0,False,100.0
13.2,1.0,,1.0,Winterfell,2014-05-30,iPhone,2014-01-25,0.0,0,True,100.0
2.06,4.3,4.2,1.0,Winterfell,2014-05-11,iPhone,2014-01-17,0.0,2,False,22.2
2.88,5.0,4.0,1.19,Winterfell,2014-02-07,Android,2014-01-28,25.0,4,False,100.0
3.53,4.3,4.0,1.0,Winterfell,2014-02-01,Android,2014-01-23,0.0,3,False,33.3
4.6,,5.0,1.0,King's Landing,2014-06-19,iPhone,2014-01-14,0.0,0,True,100.0
13.7,5.0,,1.0,Astapor,2014-01-31,Android,2014-01-30,0.0,1,False,100.0
2.19,5.0,5.0,1.0,Astapor,2014-01-31,Android,2014-01-30,0.0,1,True,100.0
8.65,4.0,5.0,1.0,Winterfell,2014-03-29,iPhone,2014-01-25,0.0,0,False,100.0
13.51,5.0,5.0,1.5,Astapor,2014-05-17,Android,2014-01-14,100.0,0,False,0.0
28.95,4.7,4.5,1.0,Winterfell,2014-06-25,iPhone,2014-01-08,0.0,2,True,66.7
5.36,5.0,5.0,1.0,Winterfell,2014-06-04,iPhone,2014-01-31,0.0,0,False,100.0
4.35,4.9,5.0,1.0,Winterfell,2014-05-11,iPhone,2014-01-24,0.0,1,True,75.0
2.52,5.0,5.0,1.0,Winterfell,2014-02-08,Android,2014-01-14,0.0,1,True,0.0
13.58,5.0,,1.0,Astapor,2014-01-15,iPhone,2014-01-08,0.0,1,True,100.0
3.22,4.9,3.8,1.13,King's Landing,2014-05-21,Android,2014-01-27,14.3,5,False,92.9
2.99,4.0,,1.0,Winterfell,2014-05-30,Android,2014-01-13,0.0,0,True,100.0
12.54,5.0,5.0,1.0,Winterfell,2014-01-29,iPhone,2014-01-17,0.0,1,False,100.0
3.96,4.7,4.0,1.0,Astapor,2014-06-21,iPhone,2014-01-17,0.0,1,True,50.0
3.98,4.8,5.0,1.05,Astapor,2014-03-20,iPhone,2014-01-19,20.0,3,False,40.0
4.77,5.0,5.0,1.0,Winterfell,2014-03-24,iPhone,2014-01-05,0.0,3,False,50.0
4.91,4.8,4.7,1.12,Winterfell,2014-06-30,Android,2014-01-25,9.7,1,False,54.8
6.87,5.0,4.0,1.0,King's Landing,2014-01-11,iPhone,2014-01-09,0.0,2,False,50.0
4.76,4.6,4.8,1.11,King's Landing,2014-06-11,iPhone,2014-01-26,21.4,2,False,64.3
5.4,4.5,3.8,1.01,Winterfell,2014-06-30,iPhone,2014-01-05,2.0,8,True,59.2
2.56,5.0,,1.0,King's Landing,2014-01-12,Android,2014-01-07,0.0,1,False,0.0
3.67,5.0,5.0,2.0,Astapor,2014-02-05,iPhone,2014-01-27,100.0,1,False,100.0
7.56,4.5,5.0,1.0,Astapor,2014-05-25,iPhone,2014-01-12,0.0,0,True,50.0
1.34,3.0,4.0,1.0,King's Landing,2014-01-17,iPhone,2014-01-16,0.0,1,False,100.0
4.96,5.0,5.0,1.0,Winterfell,2014-03-11,iPhone,2014-01-25,0.0,1,False,50.0
3.29,4.5,3.0,1.13,Astapor,2014-01-19,iPhone,2014-01-18,50.0,2,False,0.0
2.63,4.5,5.0,1.0,Winterfell,2014-05-04,iPhone,2014-01-15,0.0,0,False,0.0
8.76,4.6,3.9,1.07,Winterfell,2014-06-19,iPhone,2014-01-13,5.3,4,False,47.4
4.39,4.5,5.0,1.0,Winterfell,2014-07-01,iPhone,2014-01-10,0.0,0,True,100.0
2.07,4.5,5.0,1.0,Winterfell,2014-04-11,iPhone,2014-01-18,0.0,2,False,87.5
1.66,5.0,5.0,1.0,Winterfell,2014-04-13,Android,2014-01-29,0.0,1,False,50.0
6.62,4.9,5.0,1.17,Winterfell,2014-06-14,iPhone,2014-01-18,20.0,9,True,6.7
6.18,5.0,5.0,1.0,Astapor,2014-06-23,iPhone,2014-01-11,0.0,3,True,50.0
5.77,5.0,5.0,1.0,Winterfell,2014-01-26,iPhone,2014-01-25,0.0,3,True,0.0
9.4,5.0,,1.0,Astapor,2014-01-12,iPhone,2014-01-12,0.0,1,True,0.0
0.25,5.0,5.0,1.0,Winterfell,2014-01-08,iPhone,2014-01-05,0.0,1,False,100.0
4.04,4.3,4.8,1.0,Astapor,2014-03-21,iPhone,2014-01-28,0.0,0,False,100.0
5.17,5.0,5.0,1.0,Astapor,2014-02-02,iPhone,2014-01-20,0.0,1,False,0.0
2.92,5.0,5.0,1.0,Astapor,2014-01-04,iPhone,2014-01-04,0.0,2,True,0.0
5.65,5.0,5.0,1.0,King's Landing,2014-06-25,iPhone,2014-01-29,0.0,3,True,63.6
3.31,5.0,,1.0,King's Landing,2014-06-20,iPhone,2014-01-19,0.0,0,False,100.0
2.07,5.0,5.0,1.0,King's Landing,2014-06-14,iPhone,2014-01-09,0.0,2,False,50.0
2.71,5.0,3.8,1.0,Winterfell,2014-06-30,iPhone,2014-01-17,0.0,2,True,60.0
3.7,5.0,4.0,1.18,Winterfell,2014-06-21,iPhone,2014-01-26,16.7,3,True,29.2
2.08,4.6,4.4,1.06,Astapor,2014-06-03,iPhone,2014-01-02,23.1,1,False,76.9
1.0,3.8,4.2,1.0,Astapor,2014-04-28,Android,2014-01-31,0.0,0,False,40.0
5.74,5.0,5.0,1.0,Astapor,2014-04-26,iPhone,2014-01-25,0.0,0,True,50.0
2.89,4.9,5.0,1.03,King's Landing,2014-06-07,iPhone,2014-01-31,5.3,11,False,52.6
21.38,4.9,4.5,1.0,King's Landing,2014-06-29,iPhone,2014-01-06,0.0,0,True,63.6
2.17,5.0,4.8,1.0,Astapor,2014-05-15,iPhone,2014-01-19,0.0,1,False,44.4
8.12,5.0,5.0,1.0,Astapor,2014-05-17,Android,2014-01-22,0.0,2,True,28.6
2.93,5.0,5.0,1.0,Astapor,2014-02-15,Android,2014-01-30,0.0,1,True,100.0
3.75,5.0,5.0,1.0,Astapor,2014-06-11,iPhone,2014-01-01,0.0,1,True,100.0
3.01,5.0,5.0,1.0,Astapor,2014-01-23,iPhone,2014-01-20,0.0,5,True,100.0
4.08,4.8,4.8,1.0,Winterfell,2014-06-14,iPhone,2014-01-25,0.0,9,False,51.5
5.9,5.0,5.0,1.17,Winterfell,2014-06-22,iPhone,2014-01-09,33.3,0,True,66.7
4.0,5.0,5.0,1.0,Winterfell,2014-02-01,iPhone,2014-01-31,0.0,2,True,100.0
1.11,4.4,5.0,1.0,Winterfell,2014-02-28,Android,2014-01-04,0.0,6,False,87.5
1.71,4.6,4.0,1.16,Astapor,2014-05-19,iPhone,2014-01-18,18.2,4,False,63.6
3.83,5.0,5.0,1.0,Astapor,2014-01-19,iPhone,2014-01-05,0.0,1,False,0.0
1.54,5.0,5.0,1.0,Astapor,2014-05-19,Android,2014-01-07,0.0,0,False,100.0
1.08,5.0,4.7,1.07,Winterfell,2014-02-11,Android,2014-01-16,14.3,7,False,100.0
6.55,4.6,4.7,1.23,King's Landing,2014-06-25,iPhone,2014-01-01,25.0,0,True,100.0
5.6,4.7,5.0,1.18,Astapor,2014-06-24,Android,2014-01-07,11.8,0,True,82.4
17.43,5.0,,1.0,Winterfell,2014-05-01,iPhone,2014-01-21,0.0,0,False,100.0
1.97,4.6,4.1,1.05,Winterfell,2014-07-01,iPhone,2014-01-27,6.5,27,True,61.0
2.39,5.0,,1.0,Winterfell,2014-01-24,iPhone,2014-01-23,0.0,1,True,100.0
6.42,5.0,5.0,1.0,Winterfell,2014-02-01,Android,2014-01-29,0.0,4,False,75.0
0.5,5.0,5.0,1.0,King's Landing,2014-02-01,iPhone,2014-01-31,0.0,1,False,100.0
4.92,5.0,3.0,1.0,Winterfell,2014-05-29,iPhone,2014-01-20,0.0,0,False,100.0
6.45,5.0,5.0,1.0,King's Landing,2014-06-21,iPhone,2014-01-18,0.0,3,False,80.0
4.62,4.5,5.0,1.5,Astapor,2014-01-18,Android,2014-01-18,100.0,2,False,0.0
1.12,5.0,,1.0,King's Landing,2014-03-28,iPhone,2014-01-31,0.0,0,True,100.0
3.08,5.0,5.0,1.0,Astapor,2014-02-13,,2014-01-20,0.0,2,False,50.0
7.94,4.0,4.0,1.0,King's Landing,2014-04-30,iPhone,2014-01-18,0.0,1,False,100.0
2.77,5.0,4.0,1.38,Winterfell,2014-02-14,Android,2014-01-25,50.0,2,False,100.0
2.18,4.7,3.9,1.12,Astapor,2014-06-27,iPhone,2014-01-24,12.7,11,False,74.5
4.88,4.7,4.5,1.03,Winterfell,2014-05-18,iPhone,2014-01-27,11.1,2,False,44.4
3.26,4.2,4.6,1.0,Winterfell,2014-06-30,iPhone,2014-01-07,0.0,4,False,81.8
1.73,5.0,,1.0,Winterfell,2014-01-30,Android,2014-01-29,0.0,1,False,100.0
5.76,5.0,,3.0,Astapor,2014-01-19,iPhone,2014-01-18,100.0,1,False,0.0
1.5,5.0,5.0,1.0,King's Landing,2014-06-29,iPhone,2014-01-19,0.0,0,False,0.0
3.38,4.9,4.6,1.0,Astapor,2014-06-26,Android,2014-01-09,0.0,1,True,58.3
2.35,5.0,4.0,1.0,Winterfell,2014-02-01,iPhone,2014-01-26,0.0,2,False,100.0
2.04,4.9,4.3,1.04,Astapor,2014-05-18,iPhone,2014-01-11,11.1,3,True,72.2
5.44,5.0,,1.0,Astapor,2014-03-09,iPhone,2014-01-23,0.0,0,True,0.0
10.34,5.0,5.0,1.0,Astapor,2014-05-01,iPhone,2014-01-06,0.0,2,False,100.0
3.02,5.0,5.0,1.0,Astapor,2014-04-10,Android,2014-01-31,0.0,0,True,100.0
7.1,5.0,5.0,1.0,Winterfell,2014-06-21,iPhone,2014-01-02,0.0,0,True,66.7
2.98,4.6,4.0,1.0,Winterfell,2014-06-08,iPhone,2014-01-05,0.0,2,True,37.5
3.49,4.7,4.2,1.03,Winterfell,2014-06-29,iPhone,2014-01-25,3.4,7,True,58.6
1.92,5.0,5.0,1.0,King's Landing,2014-06-30,iPhone,2014-01-12,0.0,2,False,75.0
2.53,5.0,,1.0,King's Landing,2014-05-01,Android,2014-01-14,0.0,0,True,100.0
2.27,4.9,5.0,1.07,King's Landing,2014-03-23,iPhone,2014-01-26,28.6,3,False,14.3
7.81,5.0,5.0,1.0,Winterfell,2014-02-01,iPhone,2014-01-04,0.0,2,True,100.0
2.16,5.0,4.9,1.23,King's Landing,2014-06-14,iPhone,2014-01-27,30.8,2,True,53.8
5.42,5.0,5.0,1.0,Astapor,2014-01-27,Android,2014-01-26,0.0,1,False,100.0
2.32,5.0,,1.42,Winterfell,2014-03-02,Android,2014-01-22,33.3,2,False,33.3
3.6,4.7,4.3,1.0,Astapor,2014-07-01,iPhone,2014-01-07,0.0,2,True,100.0
1.77,5.0,,1.0,King's Landing,2014-01-09,Android,2014-01-09,0.0,1,False,100.0
4.64,5.0,5.0,1.5,Astapor,2014-02-11,Android,2014-01-17,50.0,2,False,50.0
4.37,4.5,3.8,1.0,Winterfell,2014-06-26,iPhone,2014-01-27,0.0,1,False,75.0
4.56,4.4,4.5,1.06,Astapor,2014-06-02,iPhone,2014-01-10,11.1,2,True,88.9
6.17,4.7,4.9,1.11,Astapor,2014-06-13,iPhone,2014-01-02,12.8,9,True,74.5
4.76,5.0,4.7,1.03,Astapor,2014-05-13,Android,2014-01-18,8.7,4,False,52.2
2.88,4.7,4.0,1.2,Astapor,2014-06-28,iPhone,2014-01-19,30.0,0,True,40.0
1.44,4.9,4.3,1.0,Winterfell,2014-05-06,Android,2014-01-23,0.0,4,False,73.3
2.47,5.0,,1.32,King's Landing,2014-06-27,iPhone,2014-01-17,42.9,2,False,85.7
2.64,5.0,5.0,1.32,King's Landing,2014-06-07,Android,2014-01-17,40.0,5,True,70.0
3.06,4.5,5.0,1.0,Winterfell,2014-02-24,Android,2014-01-26,0.0,6,False,100.0
1.47,4.8,4.8,1.0,King's Landing,2014-06-13,iPhone,2014-01-11,0.0,1,False,89.5
2.88,4.8,4.7,1.09,Astapor,2014-06-08,iPhone,2014-01-14,10.0,11,True,70.0
18.55,5.0,5.0,1.0,King's Landing,2014-06-21,iPhone,2014-01-16,0.0,0,True,75.0
0.81,5.0,5.0,1.0,Astapor,2014-01-28,iPhone,2014-01-22,0.0,2,True,100.0
19.3,5.0,5.0,1.0,Astapor,2014-01-11,Android,2014-01-10,0.0,1,False,100.0
5.54,4.6,4.1,1.03,Winterfell,2014-06-13,iPhone,2014-01-12,6.9,6,True,72.4
1.69,5.0,4.0,1.0,Winterfell,2014-06-18,Android,2014-01-22,0.0,0,True,100.0
3.12,5.0,4.6,1.0,Winterfell,2014-02-16,iPhone,2014-01-24,0.0,5,False,0.0
5.13,5.0,4.0,1.0,Astapor,2014-03-28,Android,2014-01-31,0.0,0,False,100.0
3.06,5.0,5.0,1.0,Winterfell,2014-01-15,iPhone,2014-01-06,0.0,2,False,100.0
5.51,5.0,4.7,1.17,Astapor,2014-06-29,iPhone,2014-01-11,33.3,1,False,0.0
12.62,5.0,5.0,1.0,Astapor,2014-01-21,Android,2014-01-20,0.0,2,False,100.0
3.04,5.0,,1.0,Winterfell,2014-06-01,iPhone,2014-01-11,0.0,0,False,0.0
6.0,5.0,5.0,1.0,King's Landing,2014-06-14,iPhone,2014-01-19,0.0,0,False,50.0
5.6,4.8,4.4,1.0,Winterfell,2014-04-30,Android,2014-01-08,0.0,5,True,50.0
7.8,4.9,4.3,1.0,King's Landing,2014-04-12,iPhone,2014-01-31,0.0,0,False,75.0
5.71,4.5,,1.0,Astapor,2014-04-24,iPhone,2014-01-09,0.0,0,True,100.0
3.01,,4.0,1.0,Astapor,2014-01-24,iPhone,2014-01-20,0.0,1,False,100.0
1.42,5.0,,1.0,King's Landing,2014-04-06,iPhone,2014-01-21,0.0,0,False,0.0
6.39,4.6,4.4,1.0,Winterfell,2014-06-28,iPhone,2014-01-04,0.0,3,False,28.6
2.39,5.0,5.0,1.17,Winterfell,2014-02-15,iPhone,2014-01-18,33.3,3,False,33.3
0.01,4.0,,1.0,Winterfell,2014-06-30,iPhone,2014-01-04,0.0,0,False,100.0
9.14,4.0,,1.0,Astapor,2014-01-31,iPhone,2014-01-30,0.0,1,True,100.0
3.59,4.8,,1.25,Winterfell,2014-06-27,iPhone,2014-01-21,25.0,2,False,100.0
2.4,5.0,,5.0,Winterfell,2014-01-11,iPhone,2014-01-10,100.0,1,False,100.0
5.59,4.5,4.8,1.0,Winterfell,2014-05-02,iPhone,2014-01-07,0.0,3,False,60.0
4.92,5.0,5.0,1.0,Winterfell,2014-02-02,iPhone,2014-01-29,0.0,2,False,50.0
14.35,5.0,,1.0,Winterfell,2014-01-12,iPhone,2014-01-11,0.0,1,True,0.0
0.67,5.0,,1.0,Astapor,2014-01-11,iPhone,2014-01-11,0.0,1,False,0.0
4.67,4.3,3.6,1.0,Winterfell,2014-04-24,iPhone,2014-01-01,0.0,8,True,63.6
3.6,5.0,,1.0,Astapor,2014-01-24,iPhone,2014-01-23,0.0,1,False,100.0
3.8,3.0,4.0,1.0,Winterfell,2014-01-04,iPhone,2014-01-03,0.0,1,False,100.0
8.23,4.9,4.6,1.18,Winterfell,2014-06-23,iPhone,2014-01-24,20.0,8,False,60.0
3.04,5.0,5.0,1.0,King's Landing,2014-01-24,Android,2014-01-08,0.0,1,False,100.0
1.36,3.9,4.0,1.71,Winterfell,2014-01-19,Android,2014-01-17,71.4,7,False,14.3
1.73,5.0,5.0,1.13,King's Landing,2014-06-29,iPhone,2014-01-31,20.0,4,True,10.0
6.3,4.6,4.9,1.03,Winterfell,2014-05-20,Android,2014-01-08,1.4,20,False,81.9
